square_feet,bedrooms,bathrooms,age_years,distance_to_city_miles,school_rating,crime_index,lot_size_acres,garage_spaces,renovated,sale_price
2830,6,5,23,0.4,8.4,3,0.418,2,0,1783923.79
2560,3,2.5,53,15.7,6.9,39.7,0.148,2,0,588447.32
1700,1,2,34,19.9,6.3,32.7,0.238,2,1,537296.2
2620,4,4,5,11,7.2,37.9,0.443,3,0,1056217.88
2340,5,3.5,2,2.4,8.9,18.3,0.17,1,1,1243852.72
2290,3,3,61,3.9,10,3,0.213,2,1,1458194.91
1560,1,1,18,13.7,5.9,57.2,0.443,1,0,324443.02
2960,3,2.5,115,15,6.4,21.3,0.418,4,0,735948.91
2410,3,2.5,42,10,6.1,31.6,0.471,2,0,843977.86
2160,3,3,25,6.7,8.5,22.3,0.279,2,0,1022179.61
2170,4,3,40,5.3,8.5,3,0.238,2,1,1354102.24
2900,3,2.5,10,18.9,5.3,55,0.49,2,1,698204.28
2560,5,4,22,14.1,7.6,32.7,0.22,1,1,931412.58
2250,4,3,7,8,6.4,22.7,0.614,2,0,898688.48
1040,2,1.5,32,5.6,8.6,12.1,0.494,0,0,499092.48
2880,6,4,40,6.9,8.8,5.3,0.251,4,1,1849808.98
2460,5,4,28,19.5,4.3,46.7,0.667,1,0,451999.79
2880,3,1,15,9.5,7.8,27,0.297,2,1,1091979.61
2240,4,4,32,8.5,7.1,23.6,0.272,2,0,868976.92
2120,4,4,26,3.7,8.6,15.8,0.448,2,1,1179576.04
1790,4,4,98,8.1,9.6,5,0.243,2,0,1032714.74
2300,5,4.5,13,19.5,5.1,40.7,0.527,3,0,632821.94
2790,5,4,16,13.8,7,26.6,0.763,4,1,1097525.11
2270,2,2.5,21,7,8.5,27.2,0.274,2,0,945768.29
1980,4,3.5,55,5.5,7.5,19,0.315,1,1,986354.58
2460,2,2,33,2.7,9.5,6.6,0.17,3,0,1448502.01
1900,3,2,40,16.7,5.6,49.6,0.381,3,0,453348.29
1710,2,2.5,36,6.8,6.5,45.1,0.282,0,0,462048.19
1470,2,1.5,31,5.1,7.4,20,0.208,2,0,628360.23
1370,2,3,49,5.2,8.2,24,0.153,2,1,733570.16
2320,4,3.5,13,1,8,18.4,0.413,3,1,1547308.97
2200,4,3.5,17,17.4,5.1,53.7,0.416,2,0,480172.72
3360,5,4,39,13.4,6.3,24.3,0.407,2,0,1040519.95
3410,6,4.5,22,7.2,6.6,28.7,0.441,2,1,1359775.65
1700,4,2.5,50,7.8,8.3,21.8,0.124,2,0,819262.77
3020,4,4,20,3.3,8.2,17.5,0.268,3,0,1770442.79
3530,6,3.5,15,21.1,6.7,41.8,0.28,3,0,871741.08
2060,2,3,49,9.3,7.1,33.1,0.308,3,1,753435.1
1980,3,2.5,4,10.8,7.8,31,0.126,2,1,912206.39
2450,4,3,4,4.7,8.1,17.2,0.39,3,0,1328127.05
1570,2,1.5,5,8.4,10,7.9,0.262,0,0,893650.15
1980,2,3,65,17.6,5.5,47.2,0.18,1,1,381467.9
2210,3,3.5,37,14.1,7,48.7,0.304,2,0,605996.3
1700,4,3.5,76,3.9,7.9,27.1,0.1,1,0,598999.6
1390,2,2,56,3.2,8.5,14.7,0.18,2,1,782596.75
2580,4,3,52,3.6,9.7,5.6,0.145,1,1,1619258.73
1900,4,4.5,15,25,4.6,52.8,0.213,2,0,371742.86
2760,5,3.5,11,8.1,5.6,35.4,0.09,2,0,848650.78
2190,4,3,42,8.1,7.8,12.4,0.238,3,1,1013937.74
3100,5,3.5,39,10.8,10,14.1,0.675,1,0,1521273.87
2310,4,3.5,36,4,7.7,7.7,0.171,1,1,1371988.67
2570,5,4.5,54,13.1,5.9,52.6,0.591,3,0,620987.74
2420,2,1,50,10.1,6.3,30.4,0.364,2,1,741890.49
2470,2,2,21,13.3,6.8,16,0.334,2,1,1006575.84
2070,4,3.5,15,8,8.3,23.3,0.389,2,1,1150465.99
2200,4,3,64,6.5,7.9,15,0.302,2,1,1259775.96
2050,3,2,32,23.2,5,56.4,0.397,3,0,406563.02
1870,4,4,19,10.6,7.3,40,0.383,2,0,623959.2
1170,2,2,16,5,6.8,26.1,0.26,0,1,506112.71
1640,4,3,20,2.1,9.1,19.8,0.174,1,0,835695.08
2480,4,2.5,12,5,9.9,3,0.29,4,0,1628026.43
1920,1,2,29,12.7,6.9,33.3,0.301,2,0,514597.07
1910,4,4,24,13,7,40.1,0.224,2,0,566157.94
1910,2,2,21,6.2,5.1,30.2,0.334,2,1,738832.82
2400,3,4,80,5,8.8,3,0.558,1,1,1255815.94
1840,2,3,38,9,8.2,19,0.321,2,0,1020103.89
2940,2,2.5,9,13.7,6.1,51.8,0.213,2,0,677690.03
1090,1,1.5,62,12.2,7.6,30,0.28,0,1,348019.5
2390,4,3,31,14.6,7.4,24.1,0.216,2,0,917532.97
2320,4,4,15,8.9,7.4,25.9,0.439,3,0,1131496.63
2160,3,3,34,1.6,8.9,20.8,0.548,2,0,1295632.47
2390,3,3,35,15.1,4.8,48.6,0.255,2,1,546221.04
1790,3,2.5,30,12.3,5.3,42.3,0.567,2,0,496785.06
1990,3,2.5,23,4.2,7.4,22.7,0.16,2,0,825852.11
2270,5,4.5,45,1.9,9.2,4.4,0.223,3,0,1261620.85
1990,5,5,79,2.5,10,3,0.193,1,1,1315688.93
2690,4,3.5,51,17.5,4.3,49.1,0.284,3,0,462403.54
2960,4,3.5,62,8.2,6.1,44.5,0.544,2,1,845344.18
2610,6,4.5,34,4.8,6.7,29,0.604,3,0,1057303.07
1950,3,3.5,21,5.9,8.2,6.2,0.193,2,0,1005290.85
1530,2,3,17,4.2,9.4,3,0.293,2,0,962156.36
1980,4,2.5,29,18.2,5.6,53.9,0.375,1,0,423275.84
1420,2,2,39,12,6.4,22.6,0.253,2,0,435557.46
1370,3,3,32,4.8,8.7,19.2,0.235,1,0,589964.23
2470,3,2,32,2.1,8.8,11.6,0.24,2,1,1318632.81
1970,3,3,32,12.4,8.4,12.6,0.23,1,1,1110150.12
1630,3,2.5,78,23.9,4.1,38.8,0.454,1,1,284044.57
1660,2,2,20,14.4,6.5,32.3,0.557,1,0,523842.88
2170,3,2,53,16.2,8,17.7,0.239,2,0,772950.77
1720,2,1.5,11,4.3,9.4,19.4,0.128,1,0,858358.04
3000,5,3.5,24,3.7,9.6,18.1,0.278,1,1,1827768.88
1810,4,3,27,13.8,6.5,32.1,0.376,1,1,531076.99
2150,4,3,54,9,6.5,20.3,0.269,1,1,730490.78
1900,5,5,32,16.7,7.7,26.1,0.598,2,1,891056.17
1470,3,1,7,4.1,8.6,15.3,0.144,0,1,804734.68
970,2,2.5,25,7.7,9.8,3,0.398,2,0,659098.58
1790,3,2.5,18,16.1,6.1,34.4,0.639,2,1,554943.5
2190,5,5,8,16.4,6.5,42.8,0.336,3,0,727693.04
1570,3,3.5,14,12.4,7.6,22.5,0.152,2,1,724953.94
3330,4,2.5,31,0.4,8.2,17.6,0.166,4,0,1743357.47
1810,2,2,82,5.8,8.4,3.6,0.284,1,0,960010.02
3410,6,4,32,14.6,5.8,47,0.435,2,1,861723.21
1840,4,3.5,37,12,4.9,34.8,0.273,1,1,549455.04
2220,5,4,19,9.4,8.3,25.7,0.586,2,0,941009.31
3300,6,5.5,56,8,8.3,14.2,0.966,3,1,1776437.58
1770,4,3.5,34,4.9,9.5,21.6,0.322,2,0,1070182.93
1800,3,2,5,15.5,5.3,39.6,0.501,3,0,486631.07
1460,3,3,32,7.3,5.9,37.3,0.355,0,1,478555.59
2110,4,3.5,13,1.9,6.3,8.3,0.112,2,0,909543.84
2220,4,3,37,4.6,9.2,6.6,0.381,2,0,1134196.33
1340,4,3.5,21,0.4,8.1,3.1,0.154,2,1,922475.2
1570,4,3,35,19.5,6.6,30,0.631,1,1,475010.92
2620,4,3.5,14,11.4,8.4,35.5,0.259,3,0,916055.89
1920,3,1.5,25,9.4,8,18.2,0.443,1,0,754801.25
1610,4,3.5,42,8,8.2,5.2,0.344,1,0,786704.06
1940,4,4,17,4.8,9.3,9.5,0.27,3,0,1264021.18
2350,4,4,14,17.4,5.5,42,0.265,1,0,495907.43
2480,4,3.5,51,11.8,5,35.8,0.325,2,0,628035.63
2280,5,4,24,3.8,7.9,34.5,0.114,3,1,1100154.75
1850,4,3.5,20,3.6,7.6,6.5,0.156,2,0,930290.18
3330,5,4,12,12.9,9.3,3,0.331,4,1,2212513.6
1870,2,1.5,37,19.5,4.6,47.6,0.696,3,1,419396.28
2130,2,1,11,19.5,5.9,30.6,0.264,0,0,545467.72
3160,5,4.5,14,3.3,7.7,17.4,0.361,3,0,1406629.67
2260,3,2.5,39,4,8.1,5.8,0.278,3,0,1180854.62
2340,2,2.5,22,6.9,9.8,13.5,0.276,2,1,1459934.44
2070,5,3.5,42,15.8,5.2,32.4,0.473,2,0,482083.07
2080,4,2.5,32,5.2,7.6,31.9,0.17,1,0,674697.94
2280,4,2.5,66,12.1,7.1,23.7,0.502,4,1,974532.51
3410,4,3,16,9.3,9.1,32.3,0.368,3,0,1605342.65
3210,4,3.5,10,7.4,10,16.8,0.277,3,0,1997908.28
2620,5,4,37,17.9,5.9,50.8,0.751,2,0,565117.22
2330,5,2.5,46,13.7,6.7,23.3,0.26,1,0,671599.22
2060,3,2,35,11.7,7.8,25,0.266,2,1,869898.88
1510,4,3.5,39,7.3,9,20.5,0.074,1,1,833744.19
2950,3,2.5,14,6,8.8,3,0.186,1,0,1721642.49
2890,4,3.5,19,16.6,4.9,51.4,0.225,2,0,587595.96
2060,4,3,7,13.7,5.4,26.9,0.245,3,0,599825.46
2390,3,2.5,20,5,7.8,13.3,0.387,3,1,1121295.3
1780,3,1.5,76,6.9,8.9,15.1,0.25,1,1,876465.65
1720,1,1.5,47,1.9,10,13.3,0.177,2,1,1098502.47
2400,4,3.5,19,22,5.4,54.5,0.579,3,1,532191.06
2350,4,3,39,11.4,5.9,43.4,0.313,2,1,711434.35
2880,5,4,18,2.4,7,23.7,0.241,3,0,1235925.29
2290,3,3.5,24,0.6,9.1,7.4,0.218,0,1,1323939.12
2280,6,4.5,32,7.4,10,5.4,0.472,3,1,1549739.72
2180,3,2.5,5,23.6,4.7,58.9,0.239,1,1,406913.8
2390,5,4,26,16.3,6.8,43.9,0.375,2,1,805510.01
2190,4,3.5,36,10.3,7.2,27.9,0.363,2,1,897745.69
1910,3,3.5,41,1.9,8.7,7.1,0.465,2,1,1086673.6
2310,5,5,55,3.5,8.8,3.7,0.2,2,1,1553842.69
2140,4,3,46,15.6,3.6,43.8,0.546,3,1,491947.42
2380,4,3.5,77,14.3,5.6,40.6,0.606,3,1,710889.32
2690,4,3.5,45,9.3,6.8,26.4,0.169,2,1,1025815.67
1430,3,2.5,12,5.2,8.1,19.6,0.206,2,0,724657.75
3220,4,3,34,6,8.8,16.4,0.234,3,0,1880766.43
3040,6,5.5,21,17.4,5.6,46.1,0.397,3,0,690967.85
2580,4,3.5,67,17,6.8,36.4,0.334,3,0,679055.29
1720,3,2.5,21,11.5,7.9,20.2,0.149,0,0,603593.91
1890,4,3,76,4.6,8,23.4,0.476,2,1,951218.27
2350,4,4,53,0.4,10,5.8,0.223,2,1,1559953.89
2360,5,3.5,43,22.6,5,53.9,0.811,3,0,497564.45
3210,5,3.5,11,12.9,6.3,34.6,0.512,3,1,1107805.8
2630,4,3.5,15,4.5,6.1,28.8,1.322,3,0,1090238.44
2550,3,3,34,2.9,8.5,17.5,0.367,2,1,1358894.68
2750,5,3.5,25,2.4,10,9.5,0.206,4,1,1898270.88
2690,3,2,53,17.7,6.2,36.5,0.585,4,0,584306.39
3030,5,4,29,16.1,6.6,12.5,0.371,4,0,1064509.92
2040,3,2.5,23,13.3,7.1,19.9,0.693,2,0,770438.81
3450,5,4,31,5,9.5,18.5,0.223,4,1,1944310.77
1880,3,3.5,38,0.4,9.4,21,0.192,1,0,1047453.19
1910,3,3.5,23,18.1,3.8,40.4,0.739,3,0,429747.49
1870,4,4.5,40,13.4,6.7,30.7,0.376,3,1,703213.54
1800,2,2.5,27,5,5.8,31.7,0.224,2,0,639341.57
2180,5,4.5,55,5.4,8.9,3,0.209,2,1,1210653.38
2600,3,3,12,0.4,9.4,9.6,0.172,3,1,1657298.94
2330,4,3,46,18.3,5,47.3,0.609,0,1,481516.58
2670,3,3,77,14.7,6.6,35,0.562,0,1,722081.09
1920,4,2,13,8.6,7.1,31.7,0.415,2,0,688175.57
2190,4,3,44,0.9,9.9,23,0.263,1,1,1182226.54
1980,3,3,26,7.2,8.1,7.3,0.5,2,0,1135665.2
2490,3,3,36,20.2,5.6,47.1,0.755,1,1,562192.17
1860,3,2.5,75,14.2,6.5,21.8,0.285,2,0,541929.34
2000,4,3.5,14,10.6,8,25.7,0.494,3,0,894142.51
1720,4,4,18,7.4,9.5,17.1,0.183,2,0,906827.25
1410,2,2.5,36,2.2,9.2,3,0.134,0,0,782825.87
2290,4,3,7,27.2,4.9,51.5,0.303,1,0,418351.84
3670,6,4.5,20,13.1,6.2,33.9,0.757,3,1,1300725.19
2220,2,2,29,5.7,6.5,19.9,0.204,2,0,760781.64
2910,5,4.5,10,0.4,8.5,21.2,0.206,3,1,1659619.36
1170,1,1.5,10,3,10,7.7,0.21,0,1,770964.43
2430,2,2,77,17.8,5,52.1,0.606,3,0,338814.27
2350,6,4.5,13,8.7,5.5,41.5,0.296,3,0,760766.58
2970,4,4.5,55,6.4,6.7,29.1,0.17,3,0,1133526.9
2030,5,5.5,53,0.4,8,13.2,0.243,1,1,1095537.25
2370,6,5,34,4.7,9,10.9,0.258,1,0,1425115.03
2360,4,4,24,17,5.1,43.5,0.298,3,0,552629.82
1920,2,1,52,12.3,5.8,32.5,0.217,1,0,459714.56
2140,4,3,82,6.8,5.8,20.9,0.203,3,1,782454.75
2340,2,3,54,4.6,9.7,17.4,0.067,1,1,1221540.84
2080,2,2,38,0.4,9,13.1,0.355,1,1,1280852.38
1410,3,3.5,60,16.8,4.5,37.2,0.355,1,0,301025.62
2040,2,1.5,53,5.1,6.4,44.4,0.179,1,0,513325.16
1980,3,3,68,11.5,6,32.5,0.345,2,1,691328.4
2910,3,2,30,2,8,20.7,0.167,3,1,1461032.65
2600,4,4,37,5.4,8,7,0.427,4,0,1600935.71
2380,4,3,59,14.4,5.2,41.5,0.783,1,1,527867.3
2700,4,3,68,9.9,6.9,31.4,0.365,2,0,794836.65
650,2,3,51,9.6,7.4,26.1,0.203,1,1,308125.49
1650,2,2.5,21,6.4,8.8,23.7,0.204,2,1,912064.58
2670,2,1.5,10,5.3,9.5,10.3,0.261,2,0,1616709.47
1970,4,4,31,17.8,6.2,39.5,0.286,1,0,482636.64
670,1,1,34,11.7,6.2,17.4,0.225,0,0,233517.29
1760,2,2.5,7,7.9,6.9,24.6,0.414,2,0,712723.93
3280,6,5,38,8.7,8.3,13.1,0.351,2,1,1717433.55
2250,3,2.5,30,0.4,8.9,3,0.282,1,0,1354468.92
1460,3,2.5,38,24.5,4,58.9,0.359,2,1,329085.64
1380,1,1.5,71,15.6,7,37.2,0.888,0,0,364456.54
2500,3,2.5,6,13.2,7.7,28.3,0.273,2,0,892771.99
2920,3,3,11,7.3,9.5,17.3,0.303,2,0,1518713.65
2720,5,4.5,66,0.7,10,13.7,0.315,3,1,1777656.26
3510,6,5,7,23.2,5.6,45,0.435,4,1,953901.03
2250,4,4,11,13.4,5.8,35,0.378,1,0,634708.23
1560,2,2.5,27,5.5,8.3,23.7,0.238,1,1,715016.48
1180,3,3,27,10.3,8,7.3,0.436,2,0,632957.69
2550,3,2.5,39,2.2,9.9,18.8,0.243,2,1,1572581.31
2530,3,2,27,15.6,5.6,50.5,0.367,4,0,571718.69
2530,4,4,33,7.8,7.2,31.7,0.345,2,1,950342.38
1490,3,2.5,45,7.3,8.5,21.1,0.277,1,1,718928.63
3130,5,4,31,3.9,7.6,23.7,0.309,4,0,1538465.13
2240,4,4,19,3.4,8.9,10.2,0.281,3,0,1440939.03
2360,3,2.5,68,17,4.2,51.6,0.182,2,0,345440.9
3140,5,4.5,24,17.1,6.4,21.5,0.535,3,1,1132159.28
2710,3,2.5,26,7.2,7.7,33.7,0.424,2,0,1039588.91
3910,6,5,69,9.8,8.8,3,0.285,3,1,2055930.71
1200,2,1.5,40,5.9,9.8,4.8,0.289,1,1,761170.96
1680,4,3.5,18,18.7,5.4,43,0.176,0,0,390220.75
1880,3,3,12,9.5,6.8,49.7,0.163,2,0,583661.5
1700,4,3.5,14,15.2,7.7,24.5,0.27,1,0,643137.62
3120,5,4.5,13,5.3,9.1,18.9,0.171,3,0,1727488.32
2550,4,4,7,7.3,9.3,18.3,0.415,3,0,1607616.67
2360,5,4.5,38,20.4,6.4,50.9,0.552,2,1,633864.55
2830,3,2.5,15,10.9,6.5,34.8,0.258,2,0,797629.07
1680,2,2.5,29,10.5,7.8,18.6,0.352,1,0,669178.3
2230,3,2,12,2.8,7.5,12.9,0.365,2,0,1160033.59
2430,4,4,31,5.4,9.1,8.1,0.581,3,1,1611823.02
2940,4,3,23,19.5,5.2,36.1,0.433,1,0,554715.67
2820,4,3,17,7,6.5,38.8,0.141,3,1,1037620.03
1770,2,2.5,31,8.4,6.2,25.6,0.312,2,0,692124.83
1280,2,1.5,13,6.2,8.4,5.7,0.338,0,0,633578.72
1860,2,2.5,41,5.3,8.3,13.2,0.202,2,0,1050764.03
2720,4,4,49,21.6,5.3,41.5,0.334,2,1,587198.74
1920,4,4,20,8.5,6.5,27.5,0.567,0,0,666609.1
1910,2,2,17,8.8,7.6,35,0.364,2,0,727791.48
2400,4,3.5,11,7.3,7.9,9.8,0.723,1,0,1205601.17
2430,4,4,14,7.9,10,14.3,0.22,3,0,1536148.34
3180,6,4.5,16,17,6.4,37.7,0.304,2,1,942999.76
2430,3,3,18,18.1,5.4,30.3,0.415,3,0,673591.74
2270,3,3,33,8.3,8.5,28.3,0.118,2,0,899667.14
2220,3,3,46,7.2,8.4,21.8,0.188,2,1,1094748.85
2930,3,3,71,2.2,9.9,7.6,0.12,4,1,1898954.64
1860,3,3,28,12.6,4.1,50.7,0.295,3,1,492800.32
910,3,3,58,15.7,5.8,40,0.361,1,1,338034.14
1680,2,2.5,39,6.1,7.6,14.4,0.162,2,0,654944.54
2270,4,3.5,62,10.1,6.7,20.9,0.287,2,0,983260.56
2050,3,3.5,48,4.9,9.9,3,0.316,2,0,1253759.85
2200,5,5,42,16.9,5.1,54,0.725,2,0,476312.33
1850,3,3.5,12,9.8,5.9,28.2,0.375,2,1,702319.56
2640,5,4,8,5.7,7.7,16.4,0.25,3,1,1314419.44
2290,4,3.5,19,8.5,8.9,18.5,0.389,2,1,1260941.49
2380,5,4.5,31,6.6,9.1,15.4,0.457,2,0,1445624.91
2400,5,4.5,42,20.2,5.9,44.4,0.341,2,1,672266.22
1940,2,1.5,43,17.1,7,33.6,0.241,2,1,565490.69
2860,3,3,24,10.6,8,16.8,0.212,2,0,1118375.56
2140,1,2,27,1.3,9,20.1,0.221,2,0,1072791.03
1940,1,2.5,28,0.4,8.9,12.4,0.31,1,1,1271739.98
1600,3,2,11,16.7,6.5,54.4,0.246,2,0,413162.23
2340,3,3,22,11.5,6.9,36.1,0.276,3,0,816507.21
1240,2,1.5,58,11.6,7.8,9.6,0.302,2,0,469463.9
2110,3,2,20,1.5,9.3,3,0.185,1,0,1164670.18
3150,6,4.5,56,3.9,9,9.2,0.286,1,1,1922774.28
2420,2,1.5,10,22,4.4,45.1,0.28,1,1,508333.37
3010,5,5,14,7,7.4,22.8,0.394,2,0,1122221.56
1330,3,2.5,48,3.7,7.7,25,0.393,0,0,544179.47
2420,5,4.5,3,0.8,7.8,4,0.292,3,1,1495047.14
1940,3,3.5,5,0.4,9.1,7.9,0.161,1,1,1298194.65
2960,4,4,11,10.1,5.8,51.4,0.112,1,0,673118.85
2090,5,4,35,8.3,7.3,22.8,0.373,2,1,847420.09
2070,3,3.5,40,10.8,7,23.8,0.268,2,1,925774.5
2480,3,3.5,38,13,7.7,10.5,0.495,2,1,1182912.94
1690,4,4,55,6.6,9.9,6.9,0.535,2,0,1039611.04
2010,3,3,87,19.2,5.6,52.3,0.458,2,0,350270.43
2140,3,3,50,12.9,6.1,25,0.257,2,1,745829.2
3300,4,3,51,7.8,7.5,28.4,0.478,3,1,1339098.64
2870,4,3,38,1,9.3,17.2,0.267,2,1,1572536.35
2730,5,4.5,67,2.7,9.6,11.3,0.413,2,0,1645954.14
2330,4,3.5,13,20.4,4.4,48,0.524,2,0,513360.01
2540,5,3.5,80,15.5,7.5,34.1,0.211,1,1,773282.29
2800,4,4,45,14.9,5.8,24.2,0.135,3,0,983594.19
2260,3,3.5,42,3,9.3,12.1,0.516,2,0,1151939.18
2010,2,2.5,32,15.4,9.7,8.1,0.438,2,1,1232375.85
1570,3,1.5,24,11.1,5.2,48.8,0.405,2,1,472572.85
1650,2,1.5,80,10.7,6.3,34.5,0.278,1,0,414200.3
2960,4,3,42,1.8,6.5,22,0.216,2,0,1106588.43
2210,2,2,10,6.2,8.1,27.6,0.105,4,0,1121899.31
2980,6,4.5,87,1.4,8.3,15.5,0.194,3,1,1733604.85
2050,2,2.5,51,19,6.3,54.3,0.397,2,0,387971.91
1800,3,2.5,86,17.9,7.2,35,0.287,0,1,486813.39
2150,5,3.5,62,5.7,7.2,26,0.26,2,0,845571.8
1890,1,1,6,2.5,6.7,24.4,0.119,2,0,810251.97
1960,4,3.5,2,6.5,9.5,8.3,0.316,2,1,1326669.2
2680,3,3,44,19.9,5.1,52.3,0.642,3,1,580504.87
2300,3,2.5,74,14.7,7,31.6,0.328,4,0,658778.79
2040,2,2,44,9.8,7.4,28.8,0.425,1,0,714165.83
1840,2,2.5,14,7.8,6.7,13.1,0.272,3,0,901244.06
2200,5,4,41,5.1,9.7,4.7,0.255,1,1,1390447.42
1490,3,3.5,32,12,5.6,31.8,0.501,1,0,396180.48
2070,3,3,8,9.3,5,43.1,0.381,2,0,659652.39
2320,3,2.5,41,5.9,8.3,26.1,0.291,1,0,913689.71
1970,4,3.5,25,2.3,8.5,9.6,0.244,3,0,1054537.76
2180,3,3,6,3,10,9.7,0.256,2,0,1399763.08
1660,3,2.5,19,15.8,5.3,30.4,0.948,1,1,524439.18
2120,2,2,19,13.7,6.1,31,0.392,0,1,674301.21
2770,3,3,39,6.9,6.9,19.1,0.241,2,0,1036606.8
3790,5,3.5,40,4.6,10,12.5,0.217,3,1,2050244.13
1840,1,1.5,26,0.7,8.2,9,0.258,2,0,1071894.01
1470,1,2,36,18.7,4.4,61,0.136,2,0,201152.82
1550,2,3,20,11.9,6,32.6,0.442,1,0,454258.56
1900,3,4,23,7.1,7.1,22.5,0.262,1,0,790969.44
2040,4,4.5,10,0.9,8.5,12.3,0.397,2,1,1193264.77
1980,2,2,28,0.8,10,16.3,0.102,3,0,1250558.8
1780,3,4,28,12,6.4,50.6,0.202,0,1,452583.7
1100,3,2,80,9.3,5.7,41.7,0.617,1,1,363112.55
2520,4,3.5,31,7.9,8.7,25.9,0.282,2,0,1029669.84
2090,2,2,18,4.7,7.9,12.4,0.218,2,0,1025198.57
2860,5,4,35,0.4,7.7,5.9,0.372,2,0,1665520.43
2220,2,2.5,36,21.2,5.2,43.8,0.856,3,1,523346.91
2220,3,3,22,8.1,4.5,28.8,0.297,1,0,575522.46
2090,4,3,29,7.2,8.7,32.5,0.343,1,1,928017.78
2110,4,4,43,11,7,23.2,0.231,2,1,1003204.5
2230,4,4,23,3.6,7.6,3,0.278,3,0,1367309.83
1370,2,3.5,49,18.5,5.1,49.8,0.621,1,0,267136.56
1700,4,2.5,61,15.9,6.8,24.2,0.335,2,1,591262.42
2630,4,4,48,9.2,7,15,0.199,1,1,1068379.31
1990,4,3,59,0.4,8.9,28.9,0.316,1,0,915860.61
2920,2,2.5,34,2.9,9.5,15.3,0.181,3,1,1838256.74
2220,3,2.5,10,9.8,3.8,39.9,0.242,2,1,553787.77
2660,5,5,9,14.5,6.3,34.2,0.542,3,1,994307.3
2130,3,3,28,5,9,22.7,0.134,1,1,936889.95
2090,3,2.5,30,0.9,9.6,16.6,0.257,2,0,1067194.42
2760,6,5,12,4.7,9.6,3,0.157,2,1,1915812.03
2890,3,3.5,52,23.6,4.8,39.5,0.479,1,0,486089.88
2350,4,3,11,14.7,7.4,36.5,0.454,1,0,687975.49
1850,4,4,4,0.4,6.7,18.3,0.182,1,1,879981.42
2550,4,4,32,3.8,7.7,22.1,0.273,3,0,1269532.82
2020,3,3,15,0.4,10,4.8,0.375,2,0,1328282.34
2800,4,3.5,5,17.5,5.3,50,0.595,3,0,619773.33
2230,3,3,67,10,6.3,26.5,0.16,2,1,713150.15
1310,2,1.5,66,0.4,7.2,22.4,0.364,2,1,555345.52
3120,6,5,60,4.3,8.9,11.7,0.923,3,0,1622485.3
2470,4,4,41,7.8,8,14.3,0.189,1,0,1298511.56
1850,4,3.5,35,16.6,5.8,41.8,0.342,1,0,373027.45
1660,4,4,24,6.5,6.6,41.7,0.864,1,1,649381.76
3810,6,4.5,48,8.4,7.7,12.7,0.283,4,0,1567526.54
2570,5,4.5,37,9.8,9.1,25.9,0.154,2,0,1189451.93
1840,2,2.5,24,0.4,10,6.9,0.207,2,0,1161861.91
1950,3,2.5,13,12.9,4.6,45.7,0.246,2,0,409390.05
1530,3,3.5,13,13.7,5.9,42.9,0.247,2,1,526254.17
1900,3,3,10,2.1,6.5,19,0.381,2,0,766919.27
2280,4,2.5,18,5.8,9.4,9.7,0.168,1,1,1232568.41
2190,3,2.5,20,8.1,10,10.3,0.726,1,1,1375693.14
2220,3,2.5,22,21.3,3.8,36.5,0.531,3,1,548725.7
2390,4,3,34,10,5.4,30,0.264,0,1,682082.97
2220,2,2.5,13,12.9,8.1,28.4,0.748,2,0,868458.25
2970,5,4,4,0.8,8,12.8,0.174,3,0,1584850.61
2110,4,4,59,0.4,9.1,6.5,0.17,2,1,1370854.41
3090,4,4,26,20.8,5.6,50.4,0.396,1,0,537743.61
1810,4,3,28,13.7,5.3,37.5,0.724,1,0,507848.29
1980,3,2,50,7.3,6.9,41.5,0.437,2,0,698655.64
1910,3,3,22,11.2,8.4,7.3,0.406,2,0,921986.61
1490,6,4.5,32,5.4,10,13.7,0.185,0,0,896308.64
1400,2,2.5,46,18.1,5.6,43.6,0.556,0,0,238219.02
2330,4,3,15,13.9,6.7,44.2,0.404,3,0,706284.43
1480,5,4.5,28,6.3,8,26,0.293,2,1,745751.96
2430,3,2.5,23,9.8,9.4,12.9,0.192,2,0,1156937.86
3200,5,4.5,28,7.1,7.4,17.5,0.328,2,1,1870898.94
1390,3,2.5,24,20.6,4.9,59,0.686,1,0,249065.03
1860,3,2.5,41,15.5,6.9,37.4,0.457,2,0,526427.46
2710,4,4.5,12,9.6,7.4,27.5,0.859,3,1,1252312.9
2330,3,3,10,7.5,8.9,20.3,0.24,2,0,1204308.82
2530,3,2.5,18,7.3,8.6,15.5,0.218,1,0,1409250.39
1330,2,1.5,52,22.2,3.3,50.2,0.584,0,1,205083.3
1970,2,2.5,38,12.3,6.1,32.3,0.109,2,0,515513.37
2460,5,5,12,9.2,6.7,44.5,0.13,2,0,877452.23
1630,3,3.5,13,2.8,8.7,19.7,0.122,2,0,877216.11
1330,2,2,37,4,9.4,13.5,0.206,2,1,909477.47
2790,4,4,24,16.7,4.1,35.1,0.464,3,1,719845.69
1160,2,2.5,11,13.2,5.1,42,0.38,2,0,328852.22
2620,4,3.5,38,12.7,7.4,39.7,0.386,4,0,1032082.68
1800,2,2,12,3.3,8.8,4.8,0.343,1,0,893476.16
1680,3,1.5,15,6.7,8.7,3,0.335,2,1,1090656.57
2360,4,3.5,10,22.3,4.3,45.4,0.702,2,0,472111.65
2670,3,3,103,10.8,5.9,36.2,0.311,3,0,579134.13
